Date,Open,High,Low,Close
2017-11-21,25894.95,25955.7,25657.2,25703
2017-11-22,25733.25,25819.35,25656.8,25796
2017-11-23,25847.05,25936.8,25705.65,25785
2017-11-24,25835.35,26002,25760.1,25971
2017-11-27,25923.1,25952.3,25744.9,25906
2017-11-28,25914.1,26015.4,25775.4,25936
2017-11-29,26019.35,26048.6,25912.85,25972
2017-11-30,25944.15,25983.5,25747.2,25820
2017-12-01,25886.75,26027.8,25618.8,25666
2017-12-04,25750.95,25794.1,25526.55,25758
2017-12-05,25788.2,25789.1,25580.25,25695
2017-12-06,25655.15,25713.5,25574.45,25622
2017-12-07,25578.3,25893.3,25577.8,25848
2017-12-08,25939.65,26491.25,25914.55,26459
2017-12-11,26623.45,26750.1,26489.15,26709
2017-12-12,26616.1,26649.9,26308.6,26353
2017-12-13,26286.55,26485,26059.8,26159
2017-12-14,26290.65,26500.85,26027.25,26383
2017-12-15,26539.5,26617.8,26357.6,26430
2017-12-18,26426,26619.15,25871.2,26453
2017-12-19,26483.6,26712.15,26479.25,26694
2017-12-20,26722.55,26817.35,26562.55,26729
2017-12-21,26878.75,26878.75,26604.25,26667
2017-12-22,26695.5,26773.55,26645.75,26710
2017-12-26,26724.85,26794.2,26662.1,26725
2017-12-27,26763.1,26784.6,26588.5,26637
2017-12-28,26755.5,26829.7,26567.3,26613
2017-12-29,26683.95,26880.1,26653.7,26851
2018-01-01,26885.6,26960.5,26636.4,26686.35
2018-01-02,26734.35,26802.35,26474.05,26533.5
2018-01-03,26606.95,26762.8,26572.35,26648.4
2018-01-04,26657.1,26718.65,26611.05,26689.6
2018-01-05,26730.4,26946.6,26728.55,26914.3
2018-01-08,26980.65,27147,26954.4,27120.85
2018-01-09,27150.75,27367.1,27056.75,27249.2
2018-01-10,27397.45,27482.8,27164.7,27210.6
2018-01-11,27186.8,27338.7,27143.75,27307.7
2018-01-12,27370.3,27424.05,27035.7,27196.65
2018-01-15,27238.85,27404.15,27148.8,27171.4
2018-01-16,27229.6,27327.55,26796.8,26874.55
2018-01-17,26906.15,27117.6,26631.95,27044.75
2018-01-18,27304.3,27567.1,27140.35,27347.85
2018-01-19,27539.3,27573.65,27238,27517.1
2018-01-22,27555.8,27680.1,27452.25,27607.75
2018-01-23,27673.7,27801.2,27589.1,27761.45
2018-01-24,27691.5,27924.2,27562.95,27889.05
2018-01-25,27866.15,27895.5,27614.35,27716.5
2018-01-29,27735.45,27858.75,27464.6,27557.35
2018-01-30,27503.4,27579.4,27313.9,27512.1
2018-01-31,27457.15,27479.8,27012.9,27127.3
2018-02-01,27190.45,28099.6,26843.6,27351.9
2018-02-02,27164.95,27735.85,26871.1,27180.1
2018-02-05,26898.15,27281.1,26802.2,27191.7
2018-02-06,26257.15,26899.8,26193.15,26672.6
2018-02-07,26984.8,27023.1,26691.65,26733.55
2018-02-08,26856.85,26944.85,26678.95,26786.6
2018-02-09,26460.15,26724.6,26342.55,26664.3
2018-02-12,26849.4,26945.1,26707.85,26782.2
2018-02-14,26900,26926.95,26557.2,26645.1
2018-02-15,26701.75,26877.25,26597.95,26733.5
2018-02-16,26890.75,26906,26520.35,26599.05
2018-02-19,26635.55,26659.3,26262.55,26411.4
2018-02-20,26411.9,26537.55,26303.5,26356.4
2018-02-21,26468.4,26603.95,26388.5,26572
2018-02-22,26530.3,26574.35,26400.65,26460.75
2018-02-23,26538.05,26699.6,26448.3,26669.9
2018-02-26,26677.85,26779.75,26610,26645.85
2018-02-27,26767.55,26807.2,26681.95,26728.2
2018-02-28,26592.55,26640.55,26440.4,26513.7
2018-03-01,26489.6,26589.55,26380.85,26492.35
2018-03-05,26434.8,26434.85,26093.35,26164.75
2018-03-06,26232.65,26353.05,25793.7,25891.8
2018-03-07,25887.1,26139.3,25730.8,26061.1
2018-03-08,26165,26262.55,25883.85,25953.2
2018-03-09,25993,26140,25951.4,26020.05
2018-03-12,26322.15,26743.15,26271.05,26703
2018-03-13,26694.95,26817.45,26482.25,26644.8
2018-03-14,26549.1,26584.4,26371.85,26532.15
2018-03-15,26479,26638.3,26341.75,26381.3
2018-03-16,26438.5,26438.5,25911.05,26052.15
2018-03-19,26127.85,26152.55,25885.95,25935.8
2018-03-20,25864.4,26084.8,25860.9,26044
2018-03-21,26117.8,26245.75,26059.8,26093
2018-03-22,26126.55,26228.45,26009,26036.15
2018-03-23,25749.2,26025.6,25695.95,25910.05
2018-03-26,25795.05,26218.4,25777.95,26168.95
2018-03-27,26300.45,26362.6,26132.85,26300.15
2018-03-28,26210.2,26316.5,26055,26127.4
2018-04-02,26169.35,26573.45,26151,26501.45
2018-04-03,26462.95,26588.65,26357.05,26506.45
2018-04-04,26551.35,26586.25,26375.6,26448.05
2018-04-05,26467.45,26698.7,26447.6,26676.45
2018-04-06,26747.05,26835,26667.9,26805.9
2018-04-09,26811.85,27140.05,26803.6,27107.7
2018-04-10,27188.55,27208.55,27049.4,27103.45
2018-04-11,27140.4,27223,26950.75,27159.4
2018-04-12,27168.5,27174,26971.25,27041.45
2018-04-13,27133.8,27156.55,26898.25,26982.9
2018-04-16,26932.4,27295.65,26924.2,27267.2
2018-04-17,27354.6,27571.05,27228,27536.7
2018-04-18,27650.45,28184.25,27589.65,28016.85
2018-04-19,28158.75,28290.7,28036.5,28173.2
2018-04-20,28055.1,28246.95,27926.8,28110.95
2018-04-23,28136.6,28180.65,28003.9,28022.05
2018-04-24,28130,28282.3,28009.75,28078.7
2018-04-25,28070.75,28138.25,27873.75,28013.1
2018-04-26,28102.65,28399.45,28010,28342.35
2018-04-27,28445.5,28557.95,28371.5,28433.5
2018-04-30,28483.15,28832,28479.55,28772.75
2018-05-02,28870.7,29133.8,28697.7,28818.2
2018-05-03,28797.15,28865.9,28392.6,28486.3
2018-05-04,28615.5,28657.1,28104.85,28177.95
2018-05-07,28286.35,28635.25,28195,28586.5
2018-05-08,28642.4,28692.9,28523.2,28555.15
2018-05-09,28481.5,28593.55,28399.05,28435.9
2018-05-10,28460.75,28580.75,28135.3,28231.35
2018-05-11,28342.15,28496.75,28213.5,28476
2018-05-14,28519.9,28620.4,28338.7,28437.1
2018-05-15,28546.3,28669.1,28292.25,28352.65
2018-05-16,28219.6,28987.5,28200.65,28866
2018-05-17,29002.25,29037.1,28441.6,28496
2018-05-18,28469,28985.6,28320.35,28852.7
2018-05-21,28911.6,28961.6,28602.25,28673.7
2018-05-22,28623,28757.9,28528.2,28593.35
2018-05-23,28589.15,28669.3,28381.2,28415.4
2018-05-24,28486.6,28628.15,28327.45,28500.25
2018-05-25,28453.35,28728.05,28303.1,28595.8
2018-05-28,28746.6,28889.25,28640.4,28791.85
2018-05-29,28726.55,28952.55,28621.7,28706.1
2018-05-30,28591.85,28705.9,28506,28658.05
2018-05-31,28756.65,28861.7,28577.6,28814.3
2018-06-01,28839,28907.4,28579.65,28611.4
2018-06-04,28669.95,28678.05,28325.7,28394.8
2018-06-05,28417.2,28482.85,28287.35,28346.45
2018-06-06,28378.1,28645.85,28368.5,28602
2018-06-07,28659.85,28897.8,28657.05,28864.2
2018-06-08,28843.05,28866.45,28619.55,28713.5
2018-06-11,28779.3,29007.05,28722.2,28806.3
2018-06-12,28844.9,29122.65,28794.65,29060.65
2018-06-13,29151.7,29161.05,28874.55,28915.65
2018-06-14,28863.5,29016.1,28773.5,28885.05
2018-06-15,28842.65,28891.55,28618.9,28774.55
2018-06-18,28807.45,28904.8,28673.1,28711.8
2018-06-19,28688.35,28722.05,28497.75,28651.6
2018-06-20,28684.2,28721.95,28456.35,28519.6
2018-06-21,28519.35,28580.4,28298,28330.5
2018-06-22,28295.05,28687.85,28200.2,28630.75
2018-06-25,28670.2,28680.05,28429.5,28495.65
2018-06-26,28494.05,28868.25,28471.7,28792.15
2018-06-27,28859.2,28874.1,28556.3,28625.15
2018-06-28,28590.9,28676.95,28318.2,28411.85
2018-06-29,28517.45,29016.9,28473.6,28966
2018-07-02,29025.3,29029.7,28601.2,28777.5
2018-07-03,28826.55,29040.1,28691.75,28973.6
2018-07-04,29014.3,29138.1,28822.05,29108.15
2018-07-05,29146.4,29519.9,29063.9,29399.15
2018-07-06,29385.7,29555.15,29262.2,29344.65
2018-07-09,29504.65,29663.65,29352.1,29587.55
2018-07-10,29674.1,29746.75,29549.5,29715.4
2018-07-11,29710.9,29958.1,29543.05,29802.6
2018-07-12,29862.75,30008.3,29772.8,29932.65
2018-07-13,29976.25,30036.3,29546.4,29629.55
2018-07-16,29655.3,29824.65,29522.7,29571.35
2018-07-17,29636.35,29740.25,29231.3,29273.05
2018-07-18,29400.8,29427.45,28897.65,28993.15
2018-07-19,29035.4,29254.2,28838.2,29212.5
2018-07-20,29236.25,29374.85,29080.1,29281
2018-07-23,29643.55,30031.7,29529.95,30000.9
2018-07-24,30041.15,30162.6,29858.1,30026.15
2018-07-25,30000.25,30098.1,29918.6,29965.25
2018-07-26,30050.35,30242.95,29834.75,30036.25
2018-07-27,30641.6,31014.8,30410.9,30749.35
2018-07-30,30787.75,30928.35,30658.7,30836.6
2018-07-31,30863.25,31038.25,30638.55,31007.25
2018-08-01,31085.85,31244.75,30886.45,31175.1
2018-08-02,31137.85,31364.45,31003.5,31075.25
2018-08-03,31162.3,31490.7,31044.8,31424.95
2018-08-06,31505.95,31551.35,31134.95,31222
2018-08-07,31304.2,31328.95,31083.7,31140.35
2018-08-08,31141.3,31335.8,31117.6,31302.5
2018-08-09,31376,31505.9,31221.85,31378.55
2018-08-10,31345.95,31551.5,31269.05,31474.9
2018-08-13,31354.7,31652,31317.6,31479.75
2018-08-14,31545.7,31821.6,31526.15,31725.25
2018-08-16,31701.65,31848.5,31532.05,31731.25
2018-08-17,31799.2,32383.2,31785.95,32340.05
2018-08-20,32422,32466.95,32291.55,32379.4
2018-08-21,32455.3,32534.9,32240.1,32306.4
2018-08-23,32457.6,32660.6,32251.95,32600.25
2018-08-24,32550.15,32583.5,32217.4,32385.55
2018-08-27,32508.05,32730.95,32449.5,32604.1
2018-08-28,32650.75,32752,32455.6,32494.35
2018-08-29,32519.2,32577.2,32354.75,32429.6
2018-08-30,32458.65,32898.35,32445.15,32844
2018-08-31,32984.35,33067.15,32773.8,32911.55
2018-09-03,33167.9,33167.9,31978.35,32109.55
2018-09-04,32033.85,32042.35,31223.55,31442.65
2018-09-05,31395.15,31456.65,30931.8,31168.85
2018-09-06,31299.3,31377.65,30952.7,31157.25
2018-09-07,31241.55,31438.35,31009.3,31354.3
2018-09-10,31305.5,31348.15,30769.8,30811.6
2018-09-11,30845.2,30874.25,29988.85,30067.55
2018-09-12,30147.5,30873.55,30029.75,30828.2
2018-09-14,30957.2,31095.5,30834.5,30987.6
2018-09-17,30824.8,30832.65,30483.5,30559.75
2018-09-18,30647.2,31049.85,30568.05,30893.25
2018-09-19,31027.75,31084.7,30385.15,30487.7
2018-09-21,30555.85,30787.05,29728.65,30406.9
2018-09-24,30510.35,30572.45,29415.3,29749.2
2018-09-25,29763.1,30209.75,29384.35,30124.35
2018-09-26,30352.85,30352.85,29507.8,29682.65
2018-09-27,29726.3,29753.75,29431,29660.25
2018-09-28,29808.1,29902.25,29372.7,29757.7
2018-10-01,29908.9,30029.4,29488.85,29923.65
2018-10-03,29916.35,29945.75,29444.15,29498.05
2018-10-04,29274.2,29335.2,28506.9,28630.1
2018-10-05,28457.3,28488.6,27782.4,27873.8
2018-10-08,27957.65,28087.4,27421.25,27705.8
2018-10-09,27882.95,27893.75,27013.9,27149.65
2018-10-10,27210.45,27663.25,27096.9,27596.5
2018-10-11,26954.7,27519.3,26889.65,27375
2018-10-12,27655.55,28291,27617.1,28153.55
2018-10-15,28329.3,28385.55,27931.7,28330.7
2018-10-16,28425.3,28577.75,28124.75,28498.25
2018-10-17,28680.45,29059.4,28412.35,28623.35
2018-10-19,28515.65,28956.75,28476.1,28845.25
2018-10-22,29062.3,29116.7,28729.2,28797.55
2018-10-23,28596.25,28797.7,28403.45,28480.6
2018-10-24,28680.75,28784.3,28449.15,28631
2018-10-25,28400.95,28524.7,28284.4,28413.6
2018-10-26,28485.7,28502.8,27832.9,28013.55
2018-10-29,28070.9,28336.5,27886.9,28257.5
2018-10-30,28247.4,28359.3,28112,28271.3
2018-10-31,28305.5,28599.15,27795.95,28547.1
2018-11-01,28628.25,28718.25,28161.7,28355.1
2018-11-02,28489.75,29091.05,28489.1,28836.8
2018-11-05,28929.3,28929.3,28517,28725.1
2018-11-06,28874.25,28875.25,28396.5,28497.1
2018-11-07,28759,28795.65,28652.55,28757.85
2018-11-09,28769.4,28866.55,28586,28731.05
2018-11-12,28783,28839.6,28479.65,28536.35
2018-11-13,28499.05,28850.35,28405,28783.35
2018-11-14,28892.6,29196.15,28803.6,29047.9
2018-11-15,29134.3,29277.15,28900.35,29020.5
2018-11-16,29099.95,29266.4,29041.55,29153.35
2018-11-19,29248.3,29702.35,29141.6,29651.6
2018-11-20,29660.2,29721.1,29307.95,29407.65
2018-11-21,29425.75,29516.45,29228.8,29390.85
2018-11-22,29385.65,29581.05,29179.75,29244.1
2018-11-26,29336.3,29984.95,29312.75,29935.5
2018-11-27,29938.15,29951.8,29711.95,29913.45
2018-11-28,29952.95,30151.9,29578.1,29682.6
2018-11-29,29863.05,30176.3,29798.5,30097.95
2018-11-30,30226.15,30438.55,29924.7,30126.25
2018-12-03,30312,30526.25,30077.85,30348.35
2018-12-04,30306.05,30476.45,30111.1,30150.7
2018-12-05,30056.95,30101.8,29745,29936.2
2018-12-06,29803.85,29803.85,29440.5,29489.3
2018-12-07,29606.15,29745.65,29530.95,29673.65
2018-12-10,29315.9,29382.55,29161.8,29211.5
2018-12-11,28974.65,29700.9,28960.65,29562.95
2018-12-12,29656.35,30169.4,29573.65,30085.4
2018-12-13,30286.95,30489.05,30179.05,30291.25
2018-12-14,30166.9,30406.75,30119.55,30371.5
2018-12-17,30477.6,30719.7,30393.5,30624.2
2018-12-18,30566.65,30652.65,30426.1,30589.4
2018-12-19,30720.3,31058.65,30692.5,30977.25
2018-12-20,30791.65,31064.35,30642.15,30759.95
2018-12-21,30798,30886.6,30157.35,30199.8
2018-12-24,30371.7,30420.05,29876.4,29950.95
2018-12-26,29841.2,30109.1,29569.8,29996.25
2018-12-27,30218.25,30431.35,30148.95,30377.5
2018-12-28,30354.75,30666.6,30336.45,30544
2018-12-31,30633.85,30729.05,30486.5,30516.65
2019-01-01,30579.1,30613.2,30259.65,30398.45
2019-01-02,30347.6,30455.1,29985.8,30195.2
2019-01-03,30187.8,30479.3,30122.1,30189.2
2019-01-04,30256.1,30350.3,30085.5,30190.2
2019-01-07,30440.9,30491.2,30241.9,30282.6
2019-01-08,30341.85,30385.1,30159.7,30272
2019-01-09,30404.7,30640.7,30331.05,30577.35
2019-01-10,30614.55,30774.3,30519.25,30571.65
2019-01-11,30704.45,30849.25,30611.95,30759.05
2019-01-14,30735.1,30753,30456.8,30716.4
2019-01-15,30797.2,31045.9,30759.9,31011.05
2019-01-16,30995.25,31040.85,30691,30783.85
2019-01-17,30822.3,30912.8,30514.95,30737.25
2019-01-18,30727.8,30855.95,30461.3,30540.35
2019-01-21,30626.7,30727.4,30403,30485
2019-01-22,30486.3,30592.4,30205.35,30507.6
2019-01-23,30620,30854.55,29869.75,29991.4
2019-01-24,30118.75,30264.55,29983.4,30036.75
2019-01-25,30125.8,30331.1,29856.25,29938.05
2019-01-28,29951.8,29991.3,29533.5,29565.55
2019-01-29,29561.55,29842.1,29488.7,29758.9
2019-01-30,29853.9,29857.55,29337.35,29463.85
2019-01-31,29571.8,29872.75,29450.6,29800.55
2019-02-01,29936.1,30536.6,29872.2,30199.9
2019-02-04,30233,30299.35,29889.2,30008.9
2019-02-05,30023.95,30053.65,29695.35,29759.85
2019-02-06,29883.35,30074.65,29805.6,30029
2019-02-07,30091.65,30319.5,30034.45,30266.3
2019-02-08,30163.2,30315.45,29699.9,29769.05
2019-02-11,29744.5,29842.95,29320.85,29728.5
2019-02-12,29767.6,29817.9,29483.5,29524
2019-02-13,29779.25,29970.1,29365.65,29438.5
2019-02-14,29423.8,29597.3,29399.95,29451.45
2019-02-15,29542.75,29568.3,29003.25,29309.1
2019-02-18,29238.35,29348.65,28887.7,28965.15
2019-02-19,28913.2,29267.7,28913.2,29009.7
2019-02-20,29124.35,29175.7,28907.6,29053.4
2019-02-21,29092.55,29229.3,29024.75,29166.35
2019-02-22,29214.6,29282,29121,29241.2
2019-02-25,29294.45,29362.7,29165.6,29327.05
2019-02-26,29171,29391.3,29095.05,29253.65
2019-02-27,29340.85,29547.85,29055.6,29171.95
2019-02-28,29375.15,29375.15,29180.95,29262.85
2019-03-01,29335.2,29494.75,29334.45,29464.9
2019-03-05,29559.35,29726.1,29371.8,29649.2
2019-03-06,29822.65,29997.7,29651.3,29710.3
2019-03-07,29812,30012.9,29754.2,29904.05
2019-03-08,29920.2,30071.05,29777.5,29945.75
2019-03-11,30069.2,30290.8,29977.35,30256.4
2019-03-12,30411.35,30563.75,30387.35,30480.8
2019-03-13,30578.85,30628.95,30391.4,30451.6
2019-03-14,30500.25,30516.3,30166.35,30467.3
2019-03-15,30538.2,30553.35,29854.7,29953.4
2019-03-18,30105.5,30192.7,29971.75,30172.3
2019-03-19,30244.6,30468.85,30119.85,30433.15
2019-03-20,30491.75,30584.05,30250.4,30297.35
2019-03-22,30363.6,30424.7,30095.7,30198.85
2019-03-25,30065.8,30065.8,29792.25,29921.45
2019-03-26,29959.6,30013.9,29787.95,29957.8
2019-03-27,30012.95,30202.2,29821.4,29891.35
2019-03-28,29952.6,30316.1,29882.25,30243.25
2019-03-29,30430.45,30443.75,30245.25,30321.4
2019-04-01,30402.6,30539.4,30162.15,30193.15
2019-04-02,30237.15,30295,30024.7,30073.15
2019-04-03,30140,30177.95,29929.6,29969
2019-04-04,29980.6,30078.35,29907.35,29998.7
2019-04-05,30057.6,30100,29801.1,29869.15
2019-04-08,29934.65,29986.15,29731.25,29804.45
2019-04-09,29834,30038.4,29787.3,30019.25
2019-04-10,30052.3,30133.65,29948.85,29994.95
2019-04-11,30034,30203.5,29998.3,30151.15
2019-04-12,30205.4,30582.25,30193.5,30533.7
2019-04-15,30670.35,30751.7,30455,30547.4
2019-04-16,30643.2,30828.1,30578.75,30742.6
2019-04-18,30785.65,30811.35,30532.45,30558.95
2019-04-22,30539.65,30562.8,30365.1,30418.1
2019-04-23,30459.8,30565.15,30407.6,30495.05
2019-04-24,30493.45,30678.75,30247.75,30631.25
2019-04-25,30686.95,30786.15,30312.2,30371.3
2019-04-26,30446.1,30511.35,30298.35,30440.75
2019-04-30,30442.45,30628.75,30255.1,30336.9
2019-05-02,30349.5,30442.6,30030.25,30091.25
2019-05-03,30026,30063.4,29688.15,29750.55
2019-05-06,29677.05,29677.05,29371.1,29575.85
2019-05-07,29742.45,29910.75,29521,29557.05
2019-05-08,29480.7,29587.45,29310.4,29395.7
2019-05-09,29296.05,29550.6,29217.05,29474.8
2019-05-10,29505.3,29533.3,29257.2,29359.05
2019-05-13,29295.95,29658.55,28988.55,29061
2019-05-14,29105.3,29406.65,28996.2,29235.1
2019-05-15,29361,29368.75,29118.55,29185.1
2019-05-16,29258.8,29344.2,29032.1,29228.7
2019-05-17,29251.7,30002.45,29250.9,29962.15
2019-05-20,30447.05,30592.85,30055.5,30547.65
2019-05-21,30557.65,30824.95,30491.3,30537.9
2019-05-22,30459.65,30459.65,30064.25,30247.65
2019-05-23,30609.65,30664,29630.8,29723.8
2019-05-24,29889.8,30038.3,29606.85,29965.4
2019-05-27,29994.05,30129.3,29948.9,30105.4
2019-05-28,30194.45,30223.55,29997.1,30068.95
2019-05-29,30073.6,30207.75,29960.8,30014.2
2019-05-30,30055.7,30124.8,29974.9,30002.4
2019-05-31,30060.95,30316.75,29756.4,29850.4
2019-06-03,30019.95,30313.35,29956.3,30278.75
2019-06-04,30254.1,30339.95,30150.75,30197.95
2019-06-06,30313.1,30375,30010.1,30057.4
2019-06-07,30098.1,30110.9,29793.6,29971.45
2019-06-10,30161.4,30437.25,30117.6,30360.9
2019-06-11,30459.55,30466.9,30267.3,30311.3
2019-06-12,30351,30433,30156.9,30379.25
2019-06-13,30351.5,30389.7,30162.6,30354.55
2019-06-14,30313.95,30356,29897.5,29966.1
2019-06-17,30019.4,30020.55,29657.25,29703.9
2019-06-18,29706.3,29733.55,29409.85,29580.75
2019-06-19,29657.5,29789.8,29473.35,29585.4
2019-06-20,29467.15,29702.85,29357.1,29651.45
2019-06-21,29642.8,29665.7,29388.5,29423.85
2019-06-24,29440.7,29625.5,29406.85,29464.2
2019-06-25,29424.85,29618.6,29285.65,29552.6
2019-06-26,29508.05,29634.5,29440.85,29524.1
2019-06-27,29591.25,29668.8,29429.95,29486.8
2019-06-28,29544.2,29575.25,29446.65,29546.05
2019-07-01,29630.1,29728.8,29579.4,29600.4
2019-07-02,29663.35,29750.9,29568.75,29710.95
2019-07-03,29776.35,29850.35,29609.35,29812.65
2019-07-04,29830.45,29924.75,29754.15,29889.45
2019-07-05,29940.2,30151.3,29570.25,29973.25
2019-07-08,29931.8,29999.95,29541.8,29594.65
2019-07-09,29539.9,29550.55,29259.4,29321.3
2019-07-10,29322.25,29495.8,29056.55,29154.05
2019-07-11,29201.2,29370.55,29166.2,29293.65
2019-07-12,29269.05,29406.7,29157,29252
2019-07-15,29288.95,29329,29023.85,29079.9
2019-07-16,29101,29420.5,29078.1,29366.6
2019-07-17,29367.95,29631.7,29285.7,29614.25
2019-07-18,29620.5,29674.25,29506.75,29553.9
2019-07-19,29665.25,29685.95,28936.9,29027.55
2019-07-22,29039.05,29054.75,28580.6,28714.95
2019-07-23,28783,29043,28625.1,28990.9
2019-07-24,28970.6,29105.05,28719.65,28992.5
2019-07-25,29012.4,29225.25,28931.15,28983.55
2019-07-26,28970.55,29172.05,28875.45,29142.3
2019-07-29,29126.6,29248.7,28881.4,28974.95
2019-07-30,28981.2,29051.55,28817.85,28864.6
2019-07-31,28828.3,29157.25,28514.3,29065.95
2019-08-01,29011.65,29120.1,28767.75,28925.35
2019-08-02,28846.8,29066.7,28623.85,28930.75
2019-08-05,28832.05,28882.6,28489.15,28777.55
2019-08-06,28687.7,29045.1,28671.75,28847.35
2019-08-07,28861.35,29055.8,28771.4,28814.55
2019-08-08,28914.9,29165.9,28834.9,29131.8
2019-08-09,29219.85,29365.1,29123.65,29302.2
2019-08-13,29285.55,29292.3,28643.8,28728.5
2019-08-14,28771.65,29021.75,28620.75,28839.6
2019-08-16,28822.5,28965.95,28567.35,28889.95
2019-08-19,28950.1,29204.1,28795.85,28837.5
2019-08-20,28861.05,28872.85,28592.55,28669.85
2019-08-21,28704.3,28720.7,28337.55,28399.1
2019-08-22,28422.8,28746.4,28342.5,28396.15
2019-08-23,28349.5,28422,28099.15,28257.1
2019-08-26,28526.95,28779,28115.05,28707.8
2019-08-27,28813.05,29079.7,28735.2,28927.25
2019-08-28,28873.4,28978.45,28598.75,28815
2019-08-29,28707.85,28930.35,28626.8,28751.8
2019-08-30,28869.95,29318.2,28676,29257.35
2019-09-03,29116.45,29142.3,28712.7,28766.9
2019-09-04,28812.9,28989.6,28503,28725.65
2019-09-05,28693.45,28879.25,28612.75,28710
2019-09-06,28751.3,28851.7,28609.3,28649.75
2019-09-09,28679.75,28971,28616.95,28845.65
2019-09-11,28830.9,28909.65,28708.75,28759.35
2019-09-12,28824.4,28881.9,28534.1,28575.2
2019-09-13,28614.65,28678,28503.45,28592.05
2019-09-16,28496.45,28796.45,28449.35,28751.75
2019-09-17,28768.5,28903,28641.6,28675.3
2019-09-18,28764.9,28821.2,28514.45,28752.15
2019-09-19,28794.8,28814.7,28529.05,28575.6
2019-09-20,28660.35,30003.6,28500.8,29835.35
2019-09-23,30449.3,31813.8,30449.3,31120.1
2019-09-24,31197.65,31401.05,30939.65,31312.4
2019-09-25,31249.15,31281.75,30810.95,30925.95
2019-09-26,30914.75,31185.5,30760.85,31027.7
2019-09-27,30977,31343,30952.85,31026
2019-09-30,31089.2,31193.35,30745.85,31134.5
2019-10-01,31130.25,31341.75,30717.35,30801.35
2019-10-03,30819.6,30831.2,30567.95,30791
2019-10-04,30921.45,30991.75,30300,30327.15
2019-10-07,30347.15,30527.45,30151.8,30218.1
2019-10-09,30249.55,30370.95,30022.8,30269.15
2019-10-10,30245.8,30323.25,30071.45,30147.2
2019-10-11,30222.9,30498.25,30102.25,30416.2
2019-10-14,30585.5,30699.9,30493.1,30591
2019-10-15,30783.5,31059.6,30687.85,30927.9
2019-10-16,30945.6,30980.25,30754.4,30899
2019-10-17,30928.5,31358.55,30889.3,31331.9
2019-10-18,31313.05,31544.2,31227.25,31501.45
2019-10-22,31462.4,31842.8,31453.05,31659.4
2019-10-23,31739.7,31939.45,31643.55,31899.55
2019-10-24,32026.2,32089.75,31649.05,31752.8
2019-10-25,32172.15,32176.4,31589.6,31685.6
2019-10-27,31879.85,31918.35,31758.4,31803.45
2019-10-29,31828.7,31995.1,31526.7,31950.75
2019-10-30,32229.85,32385.95,32039.8,32274.1
2019-10-31,32310.1,32533.75,32208.1,32319.75
2019-11-01,32396.1,32591.3,32338.25,32449.85
2019-11-04,32541.1,32644.9,32228.3,32255.7
2019-11-05,32257,32390.05,32064.75,32361.45
2019-11-06,32360.6,32543.05,32181.9,32393
2019-11-07,32587.8,32608.05,32340.75,32535.9
2019-11-08,32489.55,32551.45,31907.4,31947.5
2019-11-11,31928.4,32061.3,31751.65,31802.55
2019-11-13,31913.9,31999.95,31525.15,31582.45
2019-11-14,31587,31602.35,31347.65,31439.45
2019-11-15,31447.15,31624.2,31235.3,31289.7
2019-11-18,31342.95,31422.35,31076.65,31165.25
2019-11-19,31241.1,31248.6,30924.75,30972.95
2019-11-20,31009.3,31210.9,30786.3,31089.35
2019-11-21,31128.75,31128.75,30839.45,30893.55
2019-11-22,30964.15,31066.85,30745.15,30809.55
2019-11-25,30798.9,31127.85,30783.15,31085.6
2019-11-26,31137.8,31281,30912.1,31055.35
2019-11-27,31120.4,31256.1,31096.35,31221.95
2019-11-28,31277.6,31290.3,31101.1,31263.4
2019-11-29,31243.25,31260.6,30892.1,30975.5
2019-12-02,30977,31018.55,30823.05,30889.5
2019-12-03,30898.2,30983.85,30603.2,30677.5
2019-12-04,30629.85,30771.45,30543.1,30705.55
2019-12-05,30739.6,30833.8,30665.05,30795.1
2019-12-06,30854.75,30883.5,30482.5,30536.45
2019-12-09,30562,30574.5,30298.7,30375
2019-12-10,30424,30431.75,30024.25,30059
2019-12-11,30072.8,30250.15,29985.4,30102.45
2019-12-12,30155.6,30351.8,30135.15,30227.95
2019-12-13,30380,30489.25,30245.85,30426.25
2019-12-16,30459.8,30523.35,30008.25,30043.1
2019-12-17,30115.65,30334.8,30084.35,30182.05
2019-12-18,30186.85,30331.9,29964.8,30291.05
2019-12-19,30341.05,30515.8,30303.7,30386.1
2019-12-20,30372.15,30443.95,30152.8,30356.35
2019-12-23,30392.15,30548.5,30173.75,30217.95
2019-12-24,30241.95,30302.2,30132.65,30197.55
2019-12-26,30218.85,30264.1,30040.65,30063.55
2019-12-27,30147.4,30172.4,30063.6,30145.45
2019-12-30,30206.4,30367.75,30163.5,30225.35
2019-12-31,30254.75,30309.35,30098.1,30121.5
2020-01-01,30202.75,30251.2,30119.1,30234.25
2020-01-02,30271.3,30357.3,30220.05,30266.2
2020-01-03,30302.15,30306.05,30050.75,30109.25
2020-01-06,30024.75,30049.3,29765.15,29799.3
2020-01-07,29903.05,30049.35,29841.15,29861.8
2020-01-08,29685.15,29932.8,29660.1,29893.2
2020-01-09,30071.4,30170.65,30035.3,30123.6
2020-01-10,30244.55,30393.2,30183.8,30370.45
2020-01-13,30455.75,30735.45,30443.5,30713.45
